x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class
0.5668323636054993,0.3660199046134949,-0.333325237,0.9999964237213135,0.5724459886550903,0.3593364953994751,-0.292734563,0.999988317,0.5765419602394104,0.35989829897880554,-0.292803854,0.999984622,0.5801287889480591,0.36044174432754517,-0.29278928,0.9999850988388062,0.5588033199310303,0.35805994272232056,-0.300677836,0.9999878406524658,0.5531505942344666,0.35764703154563904,-0.300802648,0.9999852180480957,0.547403872,0.3574201166629791,-0.300777256,0.9999852180480957,0.5803441405296326,0.3655893802642822,-0.087475441,0.9999692440032959,0.5355648994445801,0.36178988218307495,-0.122872487,0.9999830722808838,0.5719044208526611,0.37560850381851196,-0.259638548,0.9999872446060181,0.5547075867652893,0.3744543492794037,-0.26997748,0.9999901056289673,0.6080721616744995,0.4277196526527405,0.011608824133872986,0.9999109506607056,0.46420878171920776,0.4088706970214844,-0.066090666,0.9999150037765503,0.6628905534744263,0.47615042328834534,-0.193115681,0.9955723285675049,0.37853705883026123,0.4248337745666504,-0.324360996,0.9987218976020813,0.7061411142349243,0.43308696150779724,-0.568262339,0.9945896863937378,0.41116711497306824,0.38265007734298706,-0.653854609,0.9982364177703857,0.7212663292884827,0.4191822111606598,-0.639020085,0.9845581650733948,0.4197814464569092,0.3731790781021118,-0.732906163,0.992848277,0.7123883366584778,0.41357606649398804,-0.642369092,0.9838539958000183,0.43209078907966614,0.3736136555671692,-0.714030683,0.9919466376304626,0.7067256569862366,0.4174996018409729,-0.581866622,0.9808541536331177,0.4316967725753784,0.37729066610336304,-0.656955004,0.9888575077056885,0.53654176,0.558112621,0.017263205721974373,0.9999176263809204,0.4485948383808136,0.5497921109199524,-0.017134134,0.9998935461044312,0.5239179134368896,0.6481639742851257,0.033492856,0.9964727759361267,0.4111078977584839,0.6440449953079224,0.03749387,0.9970611929893494,0.4988110363483429,0.7311785817146301,0.3674691617488861,0.9935478568077087,0.3932177722454071,0.726749063,0.3661903440952301,0.992511511,0.482069731,0.7381360530853271,0.3892635703086853,0.884523332,0.4033709168434143,0.736396849,0.38479092717170715,0.875374436,0.5168156027793884,0.7581435441970825,0.185089111,0.9874458312988281,0.3726330101490021,0.7506923079490662,0.16937728226184845,0.9870122075080872,
0.5647987127304077,0.3661951422691345,-0.309821904,0.9999964833259583,0.5715793371200562,0.3593790531158447,-0.268074811,0.9999884366989136,0.5755418539047241,0.35991716384887695,-0.268115491,0.9999847412109375,0.5792043209075928,0.3604574501514435,-0.268060654,0.9999852180480957,0.5572900772094727,0.3580874800682068,-0.280984759,0.9999880194664001,0.5516456365585327,0.3576710522174835,-0.281102151,0.9999854564666748,0.5458518862724304,0.35743504762649536,-0.281087935,0.9999855160713196,0.5794100761413574,0.36577460169792175,-0.06356141,0.9999692440032959,0.5332682132720947,0.3617967367172241,-0.118549921,0.9999833703041077,0.5694693922996521,0.37609025835990906,-0.236290485,0.9999871850013733,0.5517746210098267,0.3746514916419983,-0.252672493,0.9999900460243225,0.606441855,0.4269838333129883,0.040447589,0.9999106526374817,0.46432194113731384,0.408428818,-0.081624225,0.9999160170555115,0.6618742942810059,0.4732125401496887,-0.149092019,0.9954910278320312,0.3787577450275421,0.4248354434967041,-0.35136804,0.9987504482269287,0.7065069675445557,0.4330027103424072,-0.506760895,0.9946316480636597,0.4110766649246216,0.3837008774280548,-0.657074511,0.9982824325561523,0.7220812439918518,0.41916918754577637,-0.572897077,0.984705925,0.41951704025268555,0.37393754720687866,-0.736789763,0.9930403828620911,0.7129946947097778,0.41359567642211914,-0.580321908,0.9840289354324341,0.4317825734615326,0.37452101707458496,-0.717587769,0.9921667575836182,0.7068743109703064,0.41749852895736694,-0.522748113,0.9811153411865234,0.4315209984779358,0.3780049979686737,-0.659910262,0.9891635775566101,0.5362943410873413,0.5579456090927124,0.027176382020115852,0.9999186992645264,0.44899651408195496,0.5498562455177307,-0.027013509,0.9998958110809326,0.5258309841156006,0.6497153639793396,0.070001058,0.9959996342658997,0.41125214099884033,0.6438838243484497,0.025597762316465378,0.9968203902244568,0.5042191743850708,0.7313458919525146,0.3794192969799042,0.9927586317062378,0.3934532701969147,0.7269682884216309,0.3098228871822357,0.9920242428779602,0.486070454,0.7389841675758362,0.3995777666568756,0.8790417313575745,0.4027947783470154,0.7366104125976562,0.3246093690395355,0.8708307147026062,0.5194312334060669,0.7584781050682068,0.21198567748069763,0.9862476587295532,0.3719175159931183,0.7510857582092285,0.11779622733592987,0.9862375855445862,
0.5641992092132568,0.36693277955055237,-0.312186033,0.9999964833259583,0.5713514685630798,0.35976576805114746,-0.270475298,0.9999883770942688,0.5752362012863159,0.36021849513053894,-0.27051571,0.9999846816062927,0.5790486931800842,0.3607529401779175,-0.270469338,0.9999852180480957,0.5570713877677917,0.3585623502731323,-0.282667041,0.9999880790710449,0.5514069199562073,0.3581281304359436,-0.28278321,0.9999855160713196,0.5456491708755493,0.3578774631023407,-0.282767028,0.9999856352806091,0.5790658593177795,0.3662891983985901,-0.065332055,0.9999690651893616,0.5329578518867493,0.36216920614242554,-0.118607514,0.9999834299087524,0.568626344,0.3771900534629822,-0.238409683,0.9999869465827942,0.5508410930633545,0.37564677000045776,-0.253971964,0.9999898076057434,0.6058341264724731,0.4268629550933838,0.037742335349321365,0.9999083876609802,0.46433210372924805,0.40842342376708984,-0.081574194,0.999914289,0.6622096300125122,0.47244271636009216,-0.151256993,0.9954190850257874,0.3783590495586395,0.42548576,-0.345883369,0.9987328052520752,0.7069796323776245,0.43326109647750854,-0.50896287,0.9946261644363403,0.40831735730171204,0.3870032727718353,-0.655207515,0.9982652068138123,0.723160446,0.419426292,-0.576278865,0.9847222566604614,0.41697660088539124,0.3766101002693176,-0.735764503,0.9930428862571716,0.71348691,0.4138389229774475,-0.583224952,0.9840691089630127,0.43018028140068054,0.37748411297798157,-0.717479527,0.9921886920928955,0.7070454359054565,0.417659193,-0.524680138,0.9812018871307373,0.4300985038280487,0.3808805048465729,-0.658988237,0.9892169833183289,0.5362505912780762,0.5580278635025024,0.028773692,0.9999181628227234,0.4493192136287689,0.5505014657974243,-0.028627655,0.9998960494995117,0.5264931321144104,0.6509974002838135,0.072407715,0.9953985810279846,0.4117092490196228,0.6439136266708374,0.020510722,0.9964602589607239,0.5056496262550354,0.7323063611984253,0.37801051139831543,0.9918648,0.3939671814441681,0.7275694608688354,0.302330345,0.9914866089820862,0.4871383607387543,0.7404977679252625,0.3986279368400574,0.8746864199638367,0.4027360677719116,0.7371912598609924,0.3168761432170868,0.8679421544075012,0.5202666521072388,0.7588948011398315,0.2062579244375229,0.9850289821624756,0.3719072639942169,0.7515726685523987,0.10702581703662872,0.9854156970977783,
0.5633805394172668,0.36962443590164185,-0.303306311,0.9999963641166687,0.5706700086593628,0.36227932572364807,-0.26227051,0.9999881386756897,0.5743221044540405,0.3626815974712372,-0.262287021,0.9999843239784241,0.5782312750816345,0.3633677363395691,-0.262227505,0.9999849200248718,0.5567607283592224,0.36108162999153137,-0.27293849,0.9999879002571106,0.5511651635169983,0.3607325553894043,-0.273035645,0.9999853372573853,0.5453972220420837,0.36053985357284546,-0.273000419,0.9999854564666748,0.5782586932182312,0.36911237239837646,-0.05829164,0.9999682903289795,0.5324753522872925,0.3647686839103699,-0.104722016,0.9999830722808838,0.5675415992736816,0.3798981308937073,-0.229704037,0.9999863505363464,0.5499913096427917,0.3781065344810486,-0.24327746,0.9999892115592957,0.6058868169784546,0.42788273096084595,0.039052308,0.9999059438705444,0.4643743634223938,0.4098181128501892,-0.066302501,0.9999117851257324,0.6626585721969604,0.47250670194625854,-0.159041345,0.9954975247383118,0.3785262107849121,0.42686304450035095,-0.327911764,0.99869597,0.7075158953666687,0.436469704,-0.518451452,0.994778037,0.40382474660873413,0.3936340808868408,-0.658704102,0.9982663989067078,0.7244017124176025,0.4220176637172699,-0.577066779,0.9851411581039429,0.4121325612068176,0.3815686106681824,-0.742780387,0.993136466,0.7143118977546692,0.41584649682044983,-0.592937231,0.9845307469367981,0.42621222138404846,0.3816148638725281,-0.731140733,0.9923235177993774,0.7074217200279236,0.42020049691200256,-0.529724956,0.9817492365837097,0.4262515902519226,0.3851528465747833,-0.665398538,0.9894194602966309,0.536261261,0.5589234232902527,0.027953248471021652,0.9999189376831055,0.4495577812194824,0.552317202,-0.027785303,0.9998981952667236,0.5264663100242615,0.6535371541976929,0.064306982,0.9949187636375427,0.41274091601371765,0.6445701718330383,0.018855903297662735,0.9961666464805603,0.5053128004074097,0.7329583764076233,0.36932775378227234,0.9911490678787231,0.39568838477134705,0.7280657291412354,0.29398027062416077,0.9911823272705078,0.48706382513046265,0.7412848472595215,0.38805240392684937,0.8705384731292725,0.40296441316604614,0.7376421689987183,0.30739328265190125,0.866256058,0.5202455520629883,0.7590141892433167,0.1955481618642807,0.9840040802955627,0.3726528584957123,0.7521724104881287,0.09541595,0.9849384427070618,
0.5613927841186523,0.3738042712211609,-0.328298599,0.9999961853027344,0.5694425702095032,0.366341233,-0.287956089,0.9999877214431763,0.5731263756752014,0.36686092615127563,-0.287974566,0.9999837875366211,0.577158511,0.3676256239414215,-0.287911534,0.9999843835830688,0.5555049180984497,0.365177721,-0.297648549,0.9999875426292419,0.5498418211936951,0.36494210362434387,-0.297733635,0.9999849200248718,0.5441123247146606,0.36486169695854187,-0.297689676,0.9999850988388062,0.5772557854652405,0.3730376362800598,-0.083965912,0.9999670386314392,0.5311779975891113,0.3690979778766632,-0.124784753,0.999982476,0.565946102,0.38317960500717163,-0.254266977,0.9999856352806091,0.5477491617202759,0.3812905251979828,-0.266261399,0.9999884366989136,0.6061388850212097,0.43070656061172485,0.018894134,0.999901533,0.46437370777130127,0.41398516297340393,-0.082106598,0.9999046325683594,0.667389452,0.4724927842617035,-0.185498878,0.9955785274505615,0.3787534832954407,0.4312925934791565,-0.338800997,0.9986414909362793,0.7088039517402649,0.4397156238555908,-0.566387892,0.9948734045028687,0.4010070860385895,0.39891210198402405,-0.681611478,0.9982383847236633,0.7272289991378784,0.42591381072998047,-0.638828039,0.9853435158729553,0.40820932388305664,0.38606467843055725,-0.766843915,0.9931286573410034,0.7157877683639526,0.41991859674453735,-0.646844625,0.9847585558891296,0.42221710085868835,0.38566064834594727,-0.757426262,0.9923439621925354,0.7082697749137878,0.4240025579929352,-0.581410527,0.982014,0.4228587746620178,0.3895038664340973,-0.689524651,0.9894487261772156,0.5365840196609497,0.5603362321853638,0.027246533,0.9999176263809204,0.4499599039554596,0.5537706017494202,-0.027081238,0.9998977184295654,0.5264689326286316,0.6547063589096069,0.065496512,0.9945021867752075,0.4146808683872223,0.644589901,0.020307533,0.9959113001823425,0.5031514167785645,0.7330622673034668,0.38651517033576965,0.9905420541763306,0.39705950021743774,0.7282819747924805,0.31066837906837463,0.9909374713897705,0.48397064208984375,0.7412363886833191,0.40668579936027527,0.8683232069015503,0.4032788574695587,0.7378267645835876,0.3258424997329712,0.865170419,0.5185842514038086,0.759017289,0.20982784032821655,0.983192503,0.3734094500541687,0.7526026964187622,0.11275152862071991,0.9845466613769531,
0.5602222084999084,0.3789138197898865,-0.343508065,0.9999959468841553,0.5685819983482361,0.37149542570114136,-0.302368104,0.9999870657920837,0.5722212195396423,0.3719549775123596,-0.302394181,0.9999828934669495,0.5762919187545776,0.37265950441360474,-0.302362263,0.999983549,0.5548340082168579,0.37042415142059326,-0.313151002,0.9999869465827942,0.5491732954978943,0.37014976143836975,-0.313247472,0.9999843239784241,0.5433573126792908,0.3699432611465454,-0.313221008,0.9999845623970032,0.5760983228683472,0.3777110278606415,-0.095329709,0.9999649524688721,0.5302007794380188,0.3738333582878113,-0.141590744,0.9999815225601196,0.5648342967033386,0.3875332474708557,-0.268604457,0.9999846816062927,0.5463485717773438,0.3856315612792969,-0.282176137,0.9999874830245972,0.6059566736221313,0.4359540045261383,0.014671171084046364,0.9998949766159058,0.4632222354412079,0.42022496461868286,-0.096514471,0.9998968839645386,0.667712927,0.47729936242103577,-0.177297249,0.9956344962120056,0.3787722587585449,0.4362849295139313,-0.343011439,0.998589814,0.7101636528968811,0.44416743516921997,-0.551239133,0.9949278831481934,0.39801445603370667,0.40593844652175903,-0.683434367,0.9982033967971802,0.729520321,0.43302544951438904,-0.622201264,0.9854623675346375,0.4035497307777405,0.39212509989738464,-0.766985834,0.9930936098098755,0.7180035710334778,0.42580175399780273,-0.634853721,0.9849118590354919,0.4173966646194458,0.39042994379997253,-0.758039594,0.9923329949378967,0.7097299695014954,0.429847777,-0.568651676,0.982207179,0.4183785617351532,0.3955484628677368,-0.69103539,0.9894510507583618,0.5361682772636414,0.5630605220794678,0.027541965,0.9999166131019592,0.4498691260814667,0.5565064549446106,-0.02736298,0.9998964071273804,0.5266709923744202,0.6575746536254883,0.042222671,0.9946362972259521,0.41518956422805786,0.6451396346092224,0.022374510765075684,0.9960065484046936,0.5002491474151611,0.7332910299301147,0.38149234652519226,0.9907459616661072,0.39882218837738037,0.7288385629653931,0.3251696527004242,0.9911603927612305,0.48084110021591187,0.7412172555923462,0.40379515290260315,0.8699025511741638,0.4041723608970642,0.7382988333702087,0.3414582312107086,0.8660977482795715,0.5170859694480896,0.7593178153038025,0.2065991461277008,0.9834961891174316,0.37463808059692383,0.7532410025596619,0.12546369433403015,0.9848836660385132,
0.5601273775100708,0.3865048289299011,-0.369058013,0.9999953508377075,0.5681696534156799,0.3789966106414795,-0.329807639,0.9999852180480957,0.5718814134597778,0.3795344829559326,-0.329847634,0.999980628,0.5760149359703064,0.3802729547023773,-0.329839736,0.9999812245368958,0.5547230839729309,0.37763693928718567,-0.337505192,0.9999852180480957,0.549056351,0.37713009119033813,-0.337606728,0.9999825358390808,0.5431995987892151,0.37679851055145264,-0.337565362,0.9999827146530151,0.5752366781234741,0.38419637084007263,-0.126587629,0.9999603033065796,0.5295727849006653,0.3799901008605957,-0.15973261,0.9999784827232361,0.5645731091499329,0.39527052640914917,-0.29520613,0.9999828338623047,0.54633683,0.3931640386581421,-0.304986835,0.9999857544898987,0.6059372425079346,0.4424556791782379,-0.012436648,0.9998913407325745,0.4626483917236328,0.42592865228652954,-0.09536846,0.9998881220817566,0.6713966131210327,0.48082512617111206,-0.183098495,0.9958093762397766,0.37905392050743103,0.4418960511684418,-0.310466141,0.9983856081962585,0.713431716,0.4487738013267517,-0.555235028,0.9950690269470215,0.3960946798324585,0.41411757469177246,-0.666558981,0.9980852007865906,0.7316402792930603,0.43856334686279297,-0.626256108,0.9857540726661682,0.39992305636405945,0.4006354808807373,-0.748327911,0.9929112792015076,0.7184470295906067,0.4313856065273285,-0.637988687,0.9852224588394165,0.4144018888473511,0.3978046178817749,-0.753356755,0.9921783804893494,0.7102963328361511,0.43521133065223694,-0.57187134,0.9825066328048706,0.4153032600879669,0.4037986695766449,-0.679570496,0.9892022013664246,0.535399854,0.566033125,0.023581575602293015,0.9999141097068787,0.4497668445110321,0.5584183931350708,-0.023397917,0.9998945593833923,0.5276309847831726,0.6599693298339844,0.027424887,0.9945454001426697,0.415049672,0.6448014974594116,-0.017220605,0.9959837794303894,0.49985721707344055,0.733876109,0.3796577751636505,0.9905765652656555,0.3998081088066101,0.7291264533996582,0.27965250611305237,0.9913237690925598,0.48083072900772095,0.7417263984680176,0.40363603830337524,0.8708085417747498,0.405362993,0.7386802434921265,0.2950066924095154,0.8696404695510864,0.5159995555877686,0.7600665092468262,0.20086121559143066,0.9832748770713806,0.3746910095214844,0.7538843750953674,0.072290689,0.9851606488227844,
0.5592070817947388,0.39440691471099854,-0.375338793,0.9999949336051941,0.567075789,0.3872529864311218,-0.337897986,0.9999840259552002,0.5709930658340454,0.3876330554485321,-0.33792156,0.9999791383743286,0.575336754,0.3881959915161133,-0.33790496,0.999979556,0.5535144209861755,0.38577428460121155,-0.343342632,0.9999839663505554,0.5475763082504272,0.38516470789909363,-0.343437523,0.999981165,0.5415801405906677,0.38463935256004333,-0.343365908,0.9999811053276062,0.5747029781341553,0.39104047417640686,-0.140512377,0.9999557733535767,0.5277800559997559,0.3867851495742798,-0.163018614,0.9999754428863525,0.5638165473937988,0.4035983681678772,-0.303207725,0.9999816417694092,0.5455735325813293,0.40153422951698303,-0.309988648,0.9999844431877136,0.6056947112083435,0.44789233803749084,-0.02883381,0.99989146,0.4623858630657196,0.4312576353549957,-0.095927246,0.999881923,0.6709505915641785,0.4852660298347473,-0.219347566,0.995912492,0.38062959909439087,0.44799309968948364,-0.311853617,0.9982316493988037,0.714432955,0.45667558908462524,-0.62226969,0.9951695203781128,0.3953477740287781,0.4202840328216553,-0.679097772,0.9980308413505554,0.7331299781799316,0.4471800923347473,-0.699811816,0.9860750436782837,0.3975381553173065,0.40853777527809143,-0.759952009,0.9929120540618896,0.7211442589759827,0.44024044275283813,-0.712838233,0.9855764508247375,0.4115462303161621,0.4060317873954773,-0.766134977,0.9922135472297668,0.7127400636672974,0.44380292296409607,-0.640442193,0.9828720092773438,0.412971169,0.4113883376121521,-0.692377508,0.9892030358314514,0.5334341526031494,0.5712243914604187,0.015775383,0.9999156,0.4490090310573578,0.5630140900611877,-0.015511551,0.9998946189880371,0.5305110216140747,0.6603327989578247,-0.09642373,0.99469924,0.4142419099807739,0.6455215215682983,-0.003253163,0.9959851503372192,0.5001413822174072,0.734974742,0.2287495881319046,0.9908958077430725,0.39968258142471313,0.7290472388267517,0.28757810592651367,0.9915385246276855,0.4808894395828247,0.7425963282585144,0.24908652901649475,0.8753803968429565,0.40539678931236267,0.738673747,0.30073484778404236,0.8738290667533875,0.5159331560134888,0.7608585953712463,0.029282839968800545,0.9838165640830994,0.37468990683555603,0.7538542747497559,0.091520108,0.9855765104293823,
0.5584744215011597,0.39993947744369507,-0.372012466,0.9999943971633911,0.565589964,0.3930164873600006,-0.334490091,0.999982476,0.5693218111991882,0.3933770954608917,-0.334501863,0.9999772906303406,0.5736090540885925,0.393934041,-0.334480613,0.9999774694442749,0.5525354743003845,0.3916223645210266,-0.340583622,0.9999822974205017,0.5466029047966003,0.3910630941390991,-0.340680778,0.9999793767929077,0.5405722260475159,0.39056164026260376,-0.340615511,0.9999790787696838,0.5733625888824463,0.3969079554080963,-0.138572827,0.9999497532844543,0.5267794132232666,0.39278674125671387,-0.164002791,0.9999715685844421,0.5631426572799683,0.40933099389076233,-0.300536096,0.999980092,0.5453497171401978,0.40732231736183167,-0.308142185,0.9999827742576599,0.6046839952468872,0.4538964331150055,-0.02398422,0.999890924,0.46236902475357056,0.43713608384132385,-0.098556295,0.999877393,0.6699746251106262,0.4925325810909271,-0.208221495,0.9959957003593445,0.38101696968078613,0.45384272933006287,-0.306236833,0.9981573224067688,0.7146965861320496,0.465191126,-0.597902834,0.9952124953269958,0.3943142294883728,0.4267098903656006,-0.670640051,0.9979956150054932,0.7336823344230652,0.456021786,-0.671568274,0.9862560033798218,0.3946862816810608,0.4167725145816803,-0.747669637,0.9929234385490417,0.723039985,0.4501133859157562,-0.685311139,0.9857938289642334,0.40812188386917114,0.4142149090766907,-0.763439596,0.9922558665275574,0.714445174,0.45272213220596313,-0.615998387,0.9831026196479797,0.4104537069797516,0.41894811391830444,-0.686475039,0.9892464876174927,0.5311444401741028,0.5749221444129944,0.013111105188727379,0.9999163150787354,0.4480932354927063,0.5671244263648987,-0.01278983,0.9998931288719177,0.5332202315330505,0.6596508026123047,-0.173324034,0.9949337840080261,0.41386234760284424,0.6455360054969788,-0.035115793,0.9960437417030334,0.5034276843070984,0.7356604337692261,0.1037505716085434,0.9913200736045837,0.3996524512767792,0.7287595272064209,0.24451588094234467,0.9917441606521606,0.48264455795288086,0.7435239553451538,0.1199946478009224,0.8797985911369324,0.4054097533226013,0.7386671304702759,0.2582627236843109,0.8774147629737854,0.5158827304840088,0.7609490156173706,-0.099569865,0.9844655990600586,0.3746792674064636,0.7534441351890564,0.042345807,0.9859724640846252,
0.5569817423820496,0.4075254499912262,-0.381092459,0.9999939203262329,0.5636935830116272,0.40044504404067993,-0.34269315,0.9999808669090271,0.5674293637275696,0.4008346199989319,-0.342691541,0.999975324,0.5717393159866333,0.40144506096839905,-0.342671037,0.9999752640724182,0.5503520369529724,0.39914244413375854,-0.3505418,0.9999808073043823,0.544423521,0.39870840311050415,-0.350653887,0.9999777674674988,0.5385403037071228,0.39835280179977417,-0.350597262,0.9999772906303406,0.5721359848976135,0.4048708379268646,-0.1444249,0.999943733,0.5251246690750122,0.40057745575904846,-0.178223342,0.9999681711196899,0.5618481040000916,0.4177880883216858,-0.308897346,0.9999784231185913,0.5440627932548523,0.41567593812942505,-0.318837315,0.9999811053276062,0.603124738,0.4617225229740143,-0.024239551,0.9998868107795715,0.4617651700973511,0.443925679,-0.115055077,0.9998692870140076,0.6697860956192017,0.4981076121330261,-0.203949466,0.9960447549819946,0.38096240162849426,0.45996227860450745,-0.319811136,0.9980317950248718,0.7170924544334412,0.4713805615901947,-0.593968987,0.9951427578926086,0.39346081018447876,0.43279752135276794,-0.678739607,0.9978580474853516,0.7365251183509827,0.4619781970977783,-0.662572682,0.9860741496086121,0.39269015192985535,0.4234067499637604,-0.754761577,0.9926471710205078,0.7268217206001282,0.45576509833335876,-0.67545104,0.9856274724006653,0.40560653805732727,0.42161720991134644,-0.761154711,0.9919863343238831,0.7178585529327393,0.45911771059036255,-0.607822776,0.9828836917877197,0.40863367915153503,0.4258202910423279,-0.690916896,0.988851786,0.5286160111427307,0.5791878700256348,0.014242168515920639,0.9999155402183533,0.4467613697052002,0.5707159638404846,-0.013879408,0.9998903870582581,0.5352981686592102,0.659991443,-0.193888605,0.9951051473617554,0.41356176137924194,0.6466683745384216,-0.097821563,0.9960864782333374,0.5052810907363892,0.7361844778060913,0.070038699,0.9916306138038635,0.3997036814689636,0.7287696003913879,0.1587260514497757,0.9919446706771851,0.48347222805023193,0.7441962957382202,0.085141428,0.8843540549278259,0.4054844379425049,0.7389041185379028,0.17042143642902374,0.8815647959709167,0.5170480012893677,0.761597216,-0.131573558,0.9849652647972107,0.37467220425605774,0.7534365057945251,-0.050972521,0.9863443970680237,
